Passenger ID,Longest Run
13947,2
4062,2
6248,2
6200,2
9778,2
11998,2
11904,2
12201,2
12779,2
13934,2
14464,2
1647,2
5559,2
10736,2
15141,2
15391,2
3375,2
11013,2
13298,2
14203,2
7932,2
8431,2
10904,2
13505,2
13968,2
15048,2
5473,2
6144,2
7041,2
8789,2
10980,2
13451,2
15366,2
1704,2
2091,2
7743,2
8062,2
8335,2
8717,2
9606,2
10978,2
11754,2
13169,2
13241,2
13925,2
15047,2
8242,2
9463,2
8580,2
9526,2
11762,2
13069,2
13966,2
13971,2
15033,2
4138,2
4525,2
4763,2
7963,2
9390,2
9415,2
13977,2
13969,2
1671,2
3070,2
10675,2
11238,2
13103,2
13427,2
13799,2
14050,2
3044,2
7409,2
11852,2
11850,2
13797,2
14226,2
6525,2
8193,2
8694,2
8561,2
9736,2
13198,2
13758,2
14304,2
15192,2
25,2
1147,2
2270,2
6241,2
7027,2
8750,2
9379,2
10005,2
11387,2
11861,2
13223,2
13979,2
13930,2
14329,2
15331,2
2858,2
8388,2
8633,2
12720,2
13020,2
13600,2
15291,2
15389,2
4216,2
6702,2
12154,2
13337,2
13708,2
3337,2
4055,2
8125,2
9479,2
13149,2
3035,2
8219,2
11386,2
12156,2
12394,2
12902,2
13502,2
13588,2
14397,2
14784,2
15032,2
62,2
3091,2
9310,2
8508,2
10641,2
11820,2
13001,2
13338,2
13625,2
7263,2
13929,2
14170,2
14489,2
15065,2
15372,2
480,2
2050,2
4067,2
4704,2
3591,2
7201,2
8457,2
10159,2
13185,2
13986,2
9546,2
14371,2
15385,2
3530,2
6549,2
6635,2
9045,2
10830,2
9534,2
13425,2
2217,2
4913,2
11653,2
13901,2
14569,2
14798,2
2860,2
2948,2
6632,2
8878,2
12082,2
8436,2
12208,2
1578,2
6487,2
6483,2
10296,2
12101,2
13196,2
13790,2
13918,2
13953,2
14175,2
14366,2
7075,2
10545,2
10997,2
11770,2
3869,2
5085,2
8567,2
12327,2
12674,2
12748,2
15320,2
1348,2
1364,2
1604,2
3094,2
8139,2
8435,2
9646,2
11015,2
11154,2
11433,2
9530,2
9054,2
9464,2
9632,2
11826,2
14017,2
14755,2
15299,2
15352,2
3004,2
4385,2
5340,2
5567,2
6601,2
6969,2
11952,2
12734,2
13572,2
13984,2
14029,2
15351,2
15361,2
1150,2
3079,2
3641,2
8448,2
11000,2
12510,2
13141,2
13926,2
13913,2
14352,2
14740,2
3081,2
8341,2
8499,2
9747,2
9555,2
10699,2
11501,2
10832,2
10164,2
12753,2
13162,2
13924,2
10284,2
10729,2
11890,2
10805,2
13962,2
15340,2
1515,2
5184,2
6183,2
13181,2
13164,2
13437,2
13920,2
14356,2
15278,2
433,2
1579,2
2061,2
14312,2
943,2
3494,2
6341,2
10646,2
11293,2
12455,2
13212,2
2372,2
4963,2
5017,2
8021,2
11313,2
11751,2
13764,2
14309,2
14358,2
14710,2
487,2
4003,2
4527,2
4922,2
13068,2
13165,2
13143,2
13744,2
7071,2
11595,2
12129,2
4954,2
7992,2
8472,2
8711,2
12501,2
13209,2
13263,2
13534,2
13942,2
14313,2
2373,2
3335,2
5135,2
10931,2
11619,2
12254,2
13578,2
14745,2
15284,2
3342,2
4861,2
11339,2
13176,2
13205,2
14288,2
5570,2
6439,2
9662,2
11556,2
15134,2
2347,2
3362,2
8364,2
13150,2
13278,2
14047,2
15281,2
8187,2
8639,2
8560,2
11440,2
11621,2
12484,2
12507,2
12740,2
14696,2
15383,2
4479,2
9724,2
11503,2
14576,2
3347,2
9422,2
12222,2
12333,2
15139,2
6674,2
6119,2
8757,2
11634,2
11790,2
12145,2
13110,2
13467,2
13837,2
14316,2
14688,2
116,2
7518,2
8052,2
9708,2
9729,2
11786,2
11949,2
12693,2
14621,2
15123,2
15286,2
3460,2
8538,2
10280,2
11451,2
11961,2
7287,2
13818,2
13985,2
3378,2
5011,2
6492,2
7091,2
7969,2
9163,2
11526,2
13147,2
13254,2
13231,2
13595,2
13981,2
14073,2
15349,2
1629,2
6697,2
6192,2
9740,2
11460,2
13127,2
14320,2
14511,2
4710,2
5205,2
5519,2
6174,2
9849,2
10679,2
10672,2
10773,2
12788,2
13197,2
13823,2
15198,2
499,2
4116,2
8575,2
10649,2
10969,2
13773,2
7256,2
13990,2
14529,2
1312,2
5168,2
8726,2
10123,2
14380,2
15279,2
892,2
3366,2
4960,2
6533,2
6196,2
9490,2
10919,2
14674,2
4065,2
5195,2
5199,2
6450,2
13056,2
13763,2
14729,2
15395,2
15315,2
820,2
3344,2
6404,2
6681,2
7045,2
6688,2
6952,2
7374,2
7678,2
7782,2
8489,2
10537,2
12183,2
12635,2
13158,2
13299,2
13964,2
13972,2
13938,2
15101,2
1390,2
2010,2
4817,2
6645,2
6675,2
9663,2
10160,2
10843,2
12194,2
12735,2
13820,2
14393,2
15104,2
3585,2
6210,2
6715,2
10694,2
11555,2
11614,2
13949,2
14098,2
4095,2
13144,2
13566,2
13828,2
13998,2
14016,2
14136,2
15324,2
11365,2
12386,2
12798,2
14583,2
14261,2
2361,2
3033,2
8476,2
12142,2
12312,2
9503,2
13023,2
13573,2
13936,2
15303,2
15360,2
15312,2
6727,2
10890,2
12524,2
13974,2
14466,2
4776,2
9609,2
9667,2
10278,2
10628,2
10793,2
11702,2
10814,2
12256,2
13130,2
13932,2
6423,2
9144,2
10120,2
15119,2
15239,2
7155,2
9869,2
11092,2
12522,2
14381,2
14711,2
410,2
3363,2
8625,2
9133,2
10923,2
12143,2
13684,2
14361,2
14343,2
3057,2
10730,2
11486,2
12732,2
13473,2
7224,2
14723,2
15015,2
15321,2
6995,2
11218,2
12656,2
13645,2
13906,2
14188,2
14546,2
6315,2
6680,2
6615,2
10929,2
13183,2
14679,2
4600,2
5877,2
7255,2
8900,2
10275,2
10789,2
12698,2
13192,2
13360,2
14310,2
15187,2
475,2
3394,2
3395,2
4549,2
6247,2
6527,2
6118,2
7459,2
10711,2
12399,2
12451,2
10853,2
14110,2
4985,2
8065,2
9884,2
12756,2
13126,2
8422,2
8764,2
14190,2
14617,2
15377,2
3088,2
4214,2
9048,2
11230,2
12406,2
12602,2
13161,2
14597,2
15346,2
15334,2
5389,2
9372,2
9419,2
9680,2
13954,2
10878,2
14307,2
14592,2
6794,2
7310,2
7943,2
8527,2
12213,2
12795,2
13114,2
13706,2
3381,2
11632,2
12682,2
13841,2
15356,2
3050,2
3376,2
6721,2
12141,2
12444,2
12622,2
1959,3
2366,3
5300,3
6466,3
6654,3
7880,3
7993,3
8086,3
9852,3
9900,3
11317,3
11458,3
12046,3
12027,3
12799,3
5614,3
6393,3
11710,3
10121,3
13622,3
14465,3
14536,3
14514,3
3704,3
3761,3
6482,3
6559,3
3000,3
11639,3
11800,3
13601,3
15207,3
2748,3
4186,3
10745,3
13916,3
65,3
3834,3
7152,3
11520,3
12607,3
13765,3
5110,3
5527,3
7109,3
9344,3
12694,3
4859,3
5061,3
6376,3
6557,3
7736,3
9475,3
14030,3
9731,3
9925,3
11024,3
11894,3
12723,3
12757,3
15161,3
15157,3
15348,3
6108,3
7169,3
2971,3
13528,3
14058,3
4762,3
7132,3
11642,3
12007,3
13046,3
13288,3
13516,3
14658,3
15191,3
8423,3
9492,3
642,3
1924,3
6204,3
6639,3
7587,3
8011,3
9641,3
12566,3
12755,3
1745,3
8776,3
13960,3
14501,3
1259,3
1869,3
5452,3
9416,3
11286,3
11541,3
11672,3
13054,3
13904,3
14554,3
14558,3
1441,3
1496,3
4958,3
7522,3
9450,3
10254,3
11237,3
11558,3
2355,3
10580,3
13104,3
13676,3
4107,3
4848,3
5188,3
8008,3
8915,3
9113,3
12191,3
12117,3
12725,3
15138,3
15332,3
9029,3
10020,3
12705,3
667,3
1480,3
7351,3
11170,3
12601,3
26,3
1235,3
6473,3
11133,3
2047,3
8053,3
10063,3
11258,3
11426,3
11547,3
12659,3
12662,3
14375,3
15345,3
1135,3
7901,3
8815,3
9038,3
7290,3
11374,3
12882,3
13401,3
13713,3
4547,3
11604,3
12067,3
12235,3
12509,3
460,3
3456,3
4368,3
5142,3
8899,3
9254,3
12293,3
15111,3
12,3
7928,3
7945,3
8184,3
9297,3
8570,3
11736,3
11950,3
14523,3
14587,3
2006,3
2680,3
4033,3
6671,3
8723,3
8828,3
9741,3
9825,3
12722,3
4873,3
6440,3
12489,3
13248,3
15357,3
1978,3
2022,3
6650,3
13488,3
14531,3
15053,3
1290,3
1457,3
3450,3
10600,3
12713,3
12744,3
14364,3
14588,3
14606,3
7446,3
10006,3
15364,3
5213,3
5320,3
8486,3
10671,3
11849,3
13132,3
14112,3
122,3
1176,3
7058,3
7847,3
7265,3
8264,3
11226,3
14013,3
15163,3
15206,3
4727,3
7284,3
13983,3
1061,3
11159,3
12749,3
7293,3
13895,3
14088,3
1785,3
5655,3
8166,3
10269,3
10648,3
13661,3
1207,3
1939,3
2823,3
6504,3
7171,3
13257,3
13829,3
14089,3
1899,3
4507,3
5335,3
9116,3
12034,3
13024,3
13267,3
7203,3
13698,3
14591,3
4327,3
5593,3
6536,3
7875,3
10903,3
11289,3
11882,3
12765,3
13489,3
13783,3
14717,3
185,3
353,3
5129,3
10518,3
10589,3
14648,3
14706,3
15393,3
15339,3
2219,3
2339,3
6692,3
7642,3
7607,3
11397,3
12391,3
14580,3
14596,3
14628,3
5245,3
7228,3
9603,3
10932,3
3927,3
4111,3
4174,3
12125,3
15002,3
4842,3
12044,3
14600,3
1172,3
3125,3
4311,3
6230,3
6387,3
6313,3
7042,3
8637,3
11168,3
12186,3
12671,3
13316,3
13743,3
297,3
6221,3
7468,3
8205,3
14144,3
15076,3
3541,3
5599,3
10540,3
11573,3
11773,3
12054,3
12638,3
13428,3
4093,3
2989,3
5077,3
5588,3
8449,3
8531,3
10948,3
12075,3
12461,3
14338,3
4936,3
5649,3
9158,3
10155,3
13583,3
14547,3
3786,3
7615,3
8043,3
8144,3
9719,3
13469,3
13690,3
13801,3
14542,3
15044,3
1100,3
2210,3
2281,3
11306,3
13554,3
13674,3
13659,3
15151,3
15171,3
1952,3
10505,3
12066,3
12871,3
14408,3
15280,3
1380,3
5357,3
6219,3
7564,3
9176,3
7226,3
11744,3
10323,3
14735,3
2852,3
3893,3
5381,3
5871,3
7824,3
10138,3
12166,3
12955,3
13459,3
13959,3
1275,3
2577,3
3314,3
3667,3
3983,3
4094,3
4729,3
12863,3
13073,3
14156,3
5818,3
9923,3
13239,3
2736,3
2880,3
3419,3
4644,3
3539,3
5338,3
5485,3
5577,3
6275,3
7046,3
7178,3
9090,3
11264,3
11873,3
12107,3
13047,3
13260,3
13633,3
14675,3
15311,3
3625,3
5373,3
6161,3
8680,3
9737,3
11357,3
12081,3
12026,3
13242,3
13652,3
14510,3
4074,3
5206,3
5591,3
5817,3
9813,3
13650,3
13982,3
14004,3
14799,3
3489,3
7669,3
10260,3
11718,3
10838,3
12821,3
14533,3
14524,3
3613,3
5541,3
7177,3
8274,3
10582,3
12104,3
306,3
5507,3
6472,3
6738,3
6846,3
7739,3
8611,3
9241,3
9614,3
13345,3
13688,3
13722,3
14548,3
1781,3
2779,3
3810,3
6216,3
7952,3
12134,3
12929,3
10388,3
1847,3
2618,3
5039,3
6403,3
12037,3
13057,3
13460,3
14541,3
96,3
2646,3
6520,3
8481,3
8440,3
9047,3
9844,3
12140,3
13065,3
13485,3
3458,3
3683,3
5036,3
6436,3
8455,3
10977,3
11771,3
12257,3
12830,3
13256,3
13443,3
13629,3
6676,3
7157,3
9065,3
11039,3
11116,3
13493,3
13452,3
13884,3
268,3
1711,3
4244,3
7223,3
8601,3
11242,3
12702,3
13291,3
14645,3
15038,3
15012,3
15400,3
1806,3
3552,3
5625,3
7158,3
10074,3
11631,3
12423,3
12457,3
10190,3
14586,3
15327,3
3750,3
5360,3
8340,3
9655,3
13016,3
3138,3
3457,3
2950,3
4390,3
7096,3
8124,3
10524,3
11320,3
11560,3
13146,3
15394,3
2903,3
4381,3
4961,3
7651,3
8648,3
8558,3
11344,3
12108,3
12331,3
12679,3
12630,3
13703,3
7215,3
15110,3
15374,3
2892,3
7566,3
7664,3
7715,3
11002,3
12688,3
12836,3
13250,3
13856,3
14499,3
14584,3
1497,3
1751,3
6379,3
13577,3
13707,3
1478,3
9469,3
9814,3
14671,3
1166,3
4374,3
6351,3
7933,3
13381,3
13677,3
15196,3
4006,3
5428,3
3574,3
6798,3
8620,3
12307,3
13282,3
13615,3
13767,3
2847,3
3256,3
6562,3
9982,3
9948,3
10426,3
11343,3
1136,3
5870,3
7383,3
8002,3
8244,3
9203,3
11184,3
12147,3
12706,3
15336,3
2741,3
4145,3
6329,3
6772,3
7957,3
11568,3
13681,3
14037,3
14217,3
14610,3
15183,3
1793,3
5861,3
7541,3
8569,3
10026,3
10606,3
12065,3
12161,3
13200,3
14578,3
15023,3
3517,3
6514,3
7365,3
9753,3
12959,3
1091,3
1901,3
3262,3
4847,3
7213,3
11682,3
12738,3
14516,3
15174,3
4238,3
9204,3
10942,3
179,3
3832,3
6647,3
6770,3
13028,3
13108,3
13486,3
14788,3
2703,3
5851,3
6105,3
7621,3
10291,3
14505,3
502,3
5288,3
5252,3
11177,3
12174,3
12265,3
12665,3
197,3
531,3
1725,3
5598,3
6392,3
8713,3
9845,3
10964,3
13091,3
1216,3
3697,3
3797,3
4545,3
6358,3
6631,3
9447,3
12234,3
12918,3
13190,3
13678,3
13728,3
619,3
1736,3
9425,3
9807,3
10669,3
12763,3
12742,3
13048,3
13433,3
13824,3
15350,3
1123,3
2805,3
6619,3
8632,3
9458,3
9452,3
4589,3
5348,3
8087,3
8104,3
11761,3
13153,3
15343,3
10246,3
13804,3
6291,3
13591,3
13940,3
8447,3
9299,3
9224,3
11780,3
14605,3
1118,3
6190,3
7370,3
7688,3
7781,3
10637,3
7299,3
15317,3
1519,3
4343,3
4736,3
5264,3
6354,3
8769,3
10733,3
12379,3
12696,3
12776,3
13551,3
14512,3
1932,3
2304,3
3854,3
5130,3
6602,3
11263,3
12655,3
13370,3
14520,3
14607,3
15178,3
15156,3
15154,3
310,3
6360,3
6429,3
7973,3
9087,3
9417,3
9477,3
12736,3
834,3
5317,3
5531,3
6433,3
7689,3
12621,3
13686,3
14573,3
15308,3
3647,3
3710,3
6405,3
6657,3
10765,3
13230,3
4290,3
5840,3
6685,3
9237,3
11428,3
220,3
5561,3
5825,3
6564,3
6771,3
7984,3
9967,3
8565,3
10930,3
12663,3
12838,3
9582,3
13507,3
3170,3
3229,3
4573,3
5049,3
7360,3
7750,3
12086,3
13283,3
8,3
6026,3
8309,3
9806,3
11222,3
12595,3
12606,3
14635,3
14794,3
1385,3
7574,3
11523,3
11818,3
13474,3
14683,3
15131,3
981,3
6198,3
8820,3
9728,3
10879,3
14602,3
14678,3
15079,3
1754,3
4369,3
7947,3
7966,3
13074,3
13135,3
13662,3
14695,3
549,3
7377,3
7819,3
8154,3
12059,3
13729,3
14539,3
7985,3
8081,3
10656,3
11836,3
12676,3
13286,3
3496,3
3628,3
7483,3
10723,3
12464,3
13025,3
7292,3
14682,3
691,3
6312,3
6859,3
9023,3
10781,3
13646,3
15120,3
1757,3
5014,3
8170,3
1195,3
7146,3
7978,3
8675,3
9211,3
10563,3
12625,3
15142,3
51,3
2884,3
3803,3
4804,3
10896,3
10868,3
13457,3
13705,3
14187,3
3714,3
5400,3
7052,3
11031,3
13151,3
3469,3
6211,3
6448,3
6677,3
6788,3
8356,3
11375,3
11670,3
11692,3
15166,3
15396,3
543,3
2394,3
2585,3
5063,3
5536,3
6214,3
6470,3
7054,3
12690,3
12942,3
13011,3
15375,3
1965,3
3715,3
5523,3
6724,3
7805,3
8334,3
8549,3
9262,3
10677,3
11288,3
9502,3
13715,3
14566,3
15185,3
1985,3
2800,3
5563,3
6856,3
9882,3
12415,3
13062,3
13709,3
15140,3
635,3
9979,3
11967,3
13367,3
14509,3
15392,3
1926,3
5089,3
5407,3
8626,3
10522,3
10103,3
11618,3
12178,3
14503,3
1094,3
3386,3
6728,3
9880,3
12433,3
13956,3
14653,3
15030,3
15373,3
1921,3
2230,3
5506,3
6272,3
8366,3
8522,3
9639,3
11507,3
12689,3
13086,3
14623,3
15381,3
7100,3
7125,3
7440,3
7536,3
12450,3
14559,3
14663,3
1660,3
3061,3
4890,3
5305,3
6517,3
7320,3
9401,3
12790,3
13632,3
13885,3
14604,3
267,3
4759,3
7183,3
8379,3
8802,3
11602,3
13590,3
10176,3
2309,3
3014,3
4959,3
5839,3
10787,3
12560,3
13905,3
14492,3
14581,3
1110,3
2986,3
4579,3
6640,3
14303,3
261,3
2737,3
2889,3
6225,3
9172,3
10782,3
11816,3
12760,3
12783,3
12963,3
14169,3
4100,3
4225,3
6034,3
6320,3
7305,3
7534,3
12958,3
13059,3
13419,3
13999,3
14373,3
3478,3
4103,3
2958,3
5106,3
5262,3
10361,3
12997,3
13222,3
14521,3
2980,3
12714,3
12778,3
13664,3
14441,3
15168,3
15124,3
15306,3
3217,3
8070,3
15165,3
4926,3
5849,3
8913,3
9375,3
10233,3
11574,3
14519,3
14633,3
1213,3
2899,3
4048,3
5415,3
7452,3
8018,3
11318,3
11720,3
10355,3
13484,3
13727,3
4413,3
5893,3
7698,3
8129,3
8459,3
11349,3
12048,3
12124,3
12470,3
2260,3
3842,3
7049,3
8819,3
9024,3
11008,3
11772,3
12707,3
13697,3
14563,3
14765,3
396,3
1799,3
1907,3
1912,3
4250,3
8118,3
10696,3
15310,3
3391,3
4471,3
6806,3
9506,3
12684,3
13444,3
14459,3
14677,3
4708,3
5224,3
3564,3
7751,3
8064,3
9251,3
9835,3
7252,3
11551,3
13252,3
13631,3
14412,3
14590,3
1784,3
4887,3
6290,3
11582,3
13131,3
14498,3
14446,3
14562,3
15181,3
29,3
3848,3
8028,3
9257,3
10603,3
12741,3
3189,3
4098,3
4878,3
5475,3
9183,3
11167,3
12180,3
12784,3
13831,3
15136,3
5290,3
6461,3
7061,3
7322,3
7675,3
7738,3
12280,3
13079,3
13559,3
13865,3
7276,3
6398,3
8748,3
1239,3
10542,3
10974,3
11319,3
9590,3
12646,3
13463,3
13762,3
13787,3
13769,3
15335,3
678,3
2615,3
4723,3
6281,3
7219,3
7988,3
7936,3
14515,3
14544,3
1188,3
4501,3
9210,3
13245,3
15036,3
1593,3
2314,3
3767,3
8636,3
12969,3
1995,3
3009,3
3945,3
4005,3
4114,3
5384,3
7067,3
7871,3
9892,3
11663,3
11848,3
10139,3
13537,3
14549,3
14667,3
1931,3
2098,3
3684,3
3804,3
5091,3
5202,3
3525,3
6417,3
6586,3
7525,3
12699,3
12781,3
13033,3
14595,3
630,3
9952,3
12099,3
13446,3
15182,3
2806,3
3082,3
3781,3
6383,3
7687,3
8100,3
8487,3
11277,3
12247,3
9542,3
14599,3
151,3
3338,3
6791,3
7003,3
9339,3
10577,3
10332,3
11055,3
11220,3
11726,3
9557,3
12718,3
13294,3
13532,3
13550,3
13796,3
14612,3
14758,3
15341,3
1909,3
2670,3
3143,3
3915,3
7337,3
8600,3
13167,3
13692,3
14560,3
2562,3
2978,3
5248,3
7413,3
8162,3
8670,3
10519,3
13227,3
1980,3
2283,3
4750,3
5550,3
5889,3
6253,3
11009,3
11533,3
13410,3
13448,3
13649,3
1854,3
3879,3
4298,3
8816,3
9093,3
15155,3
426,3
1105,3
4049,3
3559,3
6920,3
7357,3
7622,3
9284,3
13309,3
5687,3
8346,3
8301,3
11087,3
12636,3
13002,3
14545,3
668,3
1758,3
10575,3
11457,3
11575,3
14664,3
1553,3
7588,3
9681,3
10588,3
11570,3
11739,3
12094,3
14142,3
14256,3
2632,3
3736,3
5666,3
6742,3
8623,3
9011,3
12683,3
9593,3
1852,3
2058,3
7386,3
8850,3
11463,3
12647,3
13725,3
13912,3
14168,3
413,3
6186,3
7113,3
8071,3
8853,3
11195,3
11185,3
11596,3
12658,3
13742,3
14200,3
4096,3
2917,3
6094,3
10717,3
12274,3
13538,3
14537,3
3630,3
4372,3
5607,3
7063,3
10273,3
11731,3
12833,3
13353,3
13660,3
1224,3
4375,3
10543,3
10981,3
12465,3
12866,3
13519,3
10151,3
14517,3
14698,3
15316,3
14,3
600,3
1672,3
1680,3
9484,3
13585,3
15137,3
15271,3
1285,3
6661,3
10707,3
11425,3
8586,3
11887,3
13501,3
6260,3
7050,3
8938,3
13699,3
13935,3
14000,3
14024,3
15328,3
1983,3
4863,3
3535,3
9308,3
9485,3
13021,3
2762,3
3355,3
4302,3
9149,3
10695,3
11325,3
11877,3
13491,3
14789,3
15147,3
15272,3
909,3
1141,3
3103,3
3160,3
6395,3
7016,3
9803,3
10047,3
11097,3
13970,3
4906,3
9796,3
11112,3
13031,3
13005,3
13293,3
13973,3
14481,3
3130,3
4532,3
4833,3
6330,3
6502,3
9261,3
10491,3
12239,3
10102,3
15148,3
15144,3
2593,3
3984,3
8991,3
9424,3
10924,3
14007,3
14401,3
15318,3
1187,3
4622,3
4836,3
6842,3
9541,3
12554,3
12603,3
15037,3
1885,3
2348,3
3617,3
4422,3
5078,3
5493,3
7965,3
14742,3
2661,3
3951,3
8891,3
10598,3
11705,3
13259,3
14632,3
14721,3
3110,3
11789,3
13555,3
13653,3
14622,3
14790,3
30,3
3372,3
5646,3
11219,3
14773,3
15177,3
4064,3
8812,3
10688,3
11302,3
12223,3
13037,3
13202,3
14670,3
15170,3
7137,3
9694,3
13582,3
13995,3
4974,3
11052,3
535,3
1851,3
3939,3
7893,3
7991,3
8377,3
10636,3
11197,3
12402,3
12527,3
12855,3
15376,3
964,3
4265,3
11078,3
13363,3
14766,3
1584,3
3605,3
5517,3
6373,3
6871,3
13084,3
1054,3
1948,3
6699,3
11643,3
13539,3
2815,3
3838,3
6649,3
12502,3
13243,3
14118,3
3949,3
5622,3
6424,3
12754,3
13611,3
15248,3
2301,3
7399,3
7760,3
12982,3
14668,3
14732,3
1741,3
1929,3
3769,3
5831,3
9129,3
9199,3
9250,3
14593,3
1713,3
5582,3
5673,3
3583,3
7443,3
7729,3
8319,3
8603,3
9208,3
10642,3
180,3
5565,3
8278,3
10678,3
4797,3
6131,3
8096,3
9673,3
12912,3
13798,3
14611,3
7129,3
9843,3
13292,3
13679,3
14479,3
617,3
4232,3
6117,3
7040,3
11246,3
1277,3
1217,3
2558,3
3778,3
3568,3
8414,3
10064,3
10941,3
12205,3
12407,3
12422,3
13526,3
4173,3
5581,3
5806,3
6638,3
7999,3
10725,3
13100,3
463,4
11141,4
13289,4
2235,4
4219,4
8932,4
10230,4
10462,4
6266,4
13009,4
13483,4
13648,4
14714,4
15173,4
251,4
3796,4
3986,4
2923,4
4937,4
6598,4
8911,4
9946,4
10768,4
11146,4
11713,4
458,4
2096,4
2924,4
5433,4
6301,4
8665,4
9153,4
9403,4
9775,4
10567,4
10527,4
10815,4
13504,4
13795,4
14779,4
14752,4
14713,4
799,4
4477,4
7567,4
9675,4
9575,4
13468,4
13997,4
15070,4
15146,4
133,4
1718,4
5670,4
5929,4
8950,4
9338,4
10013,4
11550,4
78,4
2396,4
4697,4
3577,4
6142,4
8627,4
10443,4
10558,4
14760,4
4259,4
4725,4
5543,4
6237,4
1199,4
1743,4
4923,4
5298,4
6188,4
6157,4
7092,4
11452,4
12008,4
12169,4
13494,4
108,4
1331,4
2739,4
3843,4
4452,4
4773,4
6754,4
7481,4
7202,4
8935,4
11121,4
13751,4
14064,4
530,4
2663,4
6005,4
8396,4
10241,4
12494,4
14715,4
6419,4
11106,4
11174,4
13903,4
15130,4
3026,4
5151,4
5785,4
8352,4
8681,4
11234,4
12447,4
436,4
1175,4
4443,4
9207,4
10011,4
11103,4
11838,4
12030,4
12077,4
10345,4
13665,4
13775,4
14367,4
14642,4
14776,4
15096,4
596,4
1051,4
1415,4
1621,4
2583,4
3485,4
6667,4
7501,4
9081,4
10680,4
11124,4
10186,4
13166,4
2682,4
2962,4
9434,4
11125,4
11636,4
1708,4
2015,4
2094,4
2240,4
5663,4
6288,4
7088,4
9669,4
9909,4
12511,4
9538,4
13946,4
15071,4
76,4
5562,4
5651,4
5642,4
8247,4
9771,4
10544,4
11241,4
14644,4
27,4
626,4
1634,4
3811,4
5066,4
8643,4
10228,4
12087,4
12271,4
13038,4
3072,4
4830,4
5258,4
7895,4
8997,4
10210,4
11777,4
12103,4
14096,4
743,4
1875,4
3783,4
6167,4
7732,4
7257,4
7225,4
9716,4
11076,4
11165,4
2371,4
2809,4
6949,4
7424,4
9378,4
11367,4
12895,4
13426,4
329,4
1873,4
2198,4
3258,4
4240,4
5891,4
7244,4
8022,4
8391,4
10800,4
11543,4
12023,4
12429,4
14317,4
2228,4
2409,4
3207,4
7005,4
7940,4
8198,4
10276,4
12761,4
12935,4
3037,4
3500,4
4446,4
7055,4
8067,4
8287,4
10285,4
11151,4
11423,4
12564,4
14669,4
417,4
6852,4
7106,4
7856,4
8774,4
10913,4
13431,4
1564,4
8452,4
9236,4
9226,4
12708,4
2237,4
8155,4
8773,4
13399,4
1804,4
3673,4
9674,4
11117,4
11531,4
12227,4
209,4
330,4
1295,4
1469,4
3200,4
6630,4
7683,4
10084,4
9592,4
11342,4
12797,4
14051,4
14775,4
7081,4
7065,4
7033,4
11135,4
12937,4
13275,4
13746,4
3884,4
8872,4
9878,4
10982,4
12777,4
15061,4
539,4
725,4
5524,4
6954,4
10495,4
14730,4
2896,4
3222,4
3495,4
3504,4
7241,4
8150,4
8498,4
11927,4
12583,4
12875,4
13229,4
13279,4
13318,4
13406,4
5640,4
8480,4
11824,4
12241,4
13015,4
1425,4
4498,4
4698,4
10236,4
10281,4
10166,4
10889,4
13757,4
152,4
4733,4
7119,4
7967,4
8207,4
10410,4
10664,4
11252,4
12513,4
14681,4
2045,4
7691,4
11314,4
11764,4
11707,4
2483,4
3095,4
5285,4
7519,4
10311,4
12045,4
12168,4
1170,4
1590,4
6618,4
7749,4
8523,4
11310,4
11805,4
13498,4
14757,4
4472,4
5306,4
7570,4
11196,4
12042,4
12123,4
12828,4
12834,4
13168,4
13397,4
13518,4
13689,4
14020,4
6234,4
10792,4
11023,4
11585,4
12259,4
12983,4
1516,4
7087,4
777,4
1485,4
5968,4
6318,4
6457,4
7078,4
8176,4
12853,4
13887,4
2603,4
6227,4
6837,4
7769,4
2698,4
3058,4
4325,4
4680,4
4775,4
5000,4
5114,4
6223,4
10556,4
10187,4
12025,4
13533,4
4757,4
5144,4
5621,4
10639,4
11892,4
12993,4
13424,4
13702,4
13,4
7084,4
7285,4
2956,4
9328,4
9907,4
10019,4
16,4
5281,4
5398,4
6244,4
6755,4
7572,4
11947,4
14003,4
168,4
5382,4
6359,4
9298,4
9306,4
12644,4
13154,4
3,4
1749,4
1834,4
2877,4
4588,4
4806,4
6826,4
11845,4
12015,4
12409,4
1934,4
5790,4
6334,4
7436,4
9099,4
10247,4
12356,4
12435,4
12481,4
13581,4
164,4
4681,4
7791,4
7852,4
8666,4
9411,4
11138,4
8578,4
11722,4
12917,4
13574,4
13586,4
13768,4
15114,4
1349,4
4905,4
11484,4
10877,4
13597,4
13670,4
2808,4
4352,4
5461,4
5444,4
6961,4
8032,4
8761,4
11470,4
11549,4
11714,4
881,4
4639,4
7070,4
9574,4
10847,4
12651,4
14025,4
14657,4
14793,4
4504,4
4615,4
8453,4
8975,4
9273,4
9414,4
11580,4
11956,4
12562,4
2343,4
2885,4
5324,4
6779,4
10579,4
11297,4
12012,4
13737,4
7006,4
11181,4
1069,4
1355,4
3996,4
8416,4
9896,4
3856,4
4928,4
7090,4
9008,4
14662,4
491,4
4425,4
5103,4
6182,4
14716,4
776,4
5638,4
10265,4
11328,4
11390,4
13050,4
2535,4
8321,4
10339,4
11108,4
11139,4
15115,4
6751,4
8311,4
9349,4
9953,4
12290,4
10101,4
6098,4
6386,4
11232,4
