passengerId,flightId,from,to,date
4185,69,tk,jo,2017-01-20
4151,69,tk,jo,2017-01-20
4149,69,tk,jo,2017-01-20
4166,69,tk,jo,2017-01-20
4191,69,tk,jo,2017-01-20
4145,69,tk,jo,2017-01-20
4184,69,tk,jo,2017-01-20
4165,69,tk,jo,2017-01-20
4182,69,tk,jo,2017-01-20
4105,69,tk,jo,2017-01-20
4163,69,tk,jo,2017-01-20
4116,69,tk,jo,2017-01-20
4113,69,tk,jo,2017-01-20
4106,69,tk,jo,2017-01-20
4136,69,tk,jo,2017-01-20
4117,69,tk,jo,2017-01-20
4164,69,tk,jo,2017-01-20
4129,69,tk,jo,2017-01-20
4123,69,tk,jo,2017-01-20
4171,69,tk,jo,2017-01-20
4114,69,tk,jo,2017-01-20
4186,69,tk,jo,2017-01-20
4107,69,tk,jo,2017-01-20
4179,69,tk,jo,2017-01-20
4154,69,tk,jo,2017-01-20
4147,69,tk,jo,2017-01-20
4183,69,tk,jo,2017-01-20
4131,69,tk,jo,2017-01-20
4177,69,tk,jo,2017-01-20
4146,69,tk,jo,2017-01-20
4112,69,tk,jo,2017-01-20
4196,69,tk,jo,2017-01-20
4150,69,tk,jo,2017-01-20
4175,69,tk,jo,2017-01-20
4195,69,tk,jo,2017-01-20
4189,69,tk,jo,2017-01-20
4138,69,tk,jo,2017-01-20
4130,69,tk,jo,2017-01-20
4194,69,tk,jo,2017-01-20
4169,69,tk,jo,2017-01-20
4142,69,tk,jo,2017-01-20
4193,69,tk,jo,2017-01-20
4170,69,tk,jo,2017-01-20
4152,69,tk,jo,2017-01-20
4198,69,tk,jo,2017-01-20
4119,69,tk,jo,2017-01-20
4181,69,tk,jo,2017-01-20
4148,69,tk,jo,2017-01-20
4172,69,tk,jo,2017-01-20
4120,69,tk,jo,2017-01-20
4144,69,tk,jo,2017-01-20
4124,69,tk,jo,2017-01-20
4157,69,tk,jo,2017-01-20
4197,69,tk,jo,2017-01-20
4127,69,tk,jo,2017-01-20
4110,69,tk,jo,2017-01-20
4155,69,tk,jo,2017-01-20
4178,69,tk,jo,2017-01-20
4153,69,tk,jo,2017-01-20
4162,69,tk,jo,2017-01-20
4103,69,tk,jo,2017-01-20
4134,69,tk,jo,2017-01-20
4174,69,tk,jo,2017-01-20
4125,69,tk,jo,2017-01-20
4115,69,tk,jo,2017-01-20
4139,69,tk,jo,2017-01-20
4132,69,tk,jo,2017-01-20
4160,69,tk,jo,2017-01-20
4133,69,tk,jo,2017-01-20
4104,69,tk,jo,2017-01-20
4126,69,tk,jo,2017-01-20
4143,69,tk,jo,2017-01-20
4159,69,tk,jo,2017-01-20
4140,69,tk,jo,2017-01-20
605,70,pk,pk,2017-01-21
2515,70,pk,pk,2017-01-21
2583,70,pk,pk,2017-01-21
611,70,pk,pk,2017-01-21
3123,70,pk,pk,2017-01-21
2563,70,pk,pk,2017-01-21
2570,70,pk,pk,2017-01-21
215,70,pk,pk,2017-01-21
2568,70,pk,pk,2017-01-21
2588,70,pk,pk,2017-01-21
645,70,pk,pk,2017-01-21
3104,70,pk,pk,2017-01-21
2586,70,pk,pk,2017-01-21
1231,70,pk,pk,2017-01-21
3157,70,pk,pk,2017-01-21
2519,70,pk,pk,2017-01-21
698,70,pk,pk,2017-01-21
2565,70,pk,pk,2017-01-21
443,70,pk,pk,2017-01-21
2510,70,pk,pk,2017-01-21
622,70,pk,pk,2017-01-21
2573,70,pk,pk,2017-01-21
2598,70,pk,pk,2017-01-21
3178,70,pk,pk,2017-01-21
650,70,pk,pk,2017-01-21
2506,70,pk,pk,2017-01-21
3132,70,pk,pk,2017-01-21
646,70,pk,pk,2017-01-21
2595,70,pk,pk,2017-01-21
2584,70,pk,pk,2017-01-21
2576,70,pk,pk,2017-01-21
2571,70,pk,pk,2017-01-21
2551,70,pk,pk,2017-01-21
2592,70,pk,pk,2017-01-21
468,70,pk,pk,2017-01-21
386,70,pk,pk,2017-01-21
2528,70,pk,pk,2017-01-21
232,70,pk,pk,2017-01-21
1610,70,pk,pk,2017-01-21
451,70,pk,pk,2017-01-21
3180,70,pk,pk,2017-01-21
445,70,pk,pk,2017-01-21
205,70,pk,pk,2017-01-21
3137,70,pk,pk,2017-01-21
3186,70,pk,pk,2017-01-21
1300,70,pk,pk,2017-01-21
2582,70,pk,pk,2017-01-21
248,70,pk,pk,2017-01-21
2504,70,pk,pk,2017-01-21
299,70,pk,pk,2017-01-21
210,70,pk,pk,2017-01-21
2503,70,pk,pk,2017-01-21
495,70,pk,pk,2017-01-21
1623,70,pk,pk,2017-01-21
606,70,pk,pk,2017-01-21
684,70,pk,pk,2017-01-21
3109,70,pk,pk,2017-01-21
2578,70,pk,pk,2017-01-21
2552,70,pk,pk,2017-01-21
2545,70,pk,pk,2017-01-21
276,70,pk,pk,2017-01-21
670,70,pk,pk,2017-01-21
2539,70,pk,pk,2017-01-21
293,70,pk,pk,2017-01-21
486,70,pk,pk,2017-01-21
2534,70,pk,pk,2017-01-21
2546,70,pk,pk,2017-01-21
3192,70,pk,pk,2017-01-21
610,70,pk,pk,2017-01-21
490,70,pk,pk,2017-01-21
2567,70,pk,pk,2017-01-21
2538,70,pk,pk,2017-01-21
450,70,pk,pk,2017-01-21
2522,70,pk,pk,2017-01-21
2575,70,pk,pk,2017-01-21
659,70,pk,pk,2017-01-21
294,70,pk,pk,2017-01-21
2600,70,pk,pk,2017-01-21
680,70,pk,pk,2017-01-21
2512,70,pk,pk,2017-01-21
275,70,pk,pk,2017-01-21
473,70,pk,pk,2017-01-21
2547,70,pk,pk,2017-01-21
402,70,pk,pk,2017-01-21
677,70,pk,pk,2017-01-21
2525,70,pk,pk,2017-01-21
1601,70,pk,pk,2017-01-21
243,70,pk,pk,2017-01-21
3112,70,pk,pk,2017-01-21
624,70,pk,pk,2017-01-21
1693,70,pk,pk,2017-01-21
1645,70,pk,pk,2017-01-21
274,70,pk,pk,2017-01-21
212,70,pk,pk,2017-01-21
2521,70,pk,pk,2017-01-21
226,70,pk,pk,2017-01-21
2531,70,pk,pk,2017-01-21
255,70,pk,pk,2017-01-21
2527,70,pk,pk,2017-01-21
2560,70,pk,pk,2017-01-21
2556,71,pk,il,2017-01-21
1639,71,pk,il,2017-01-21
229,71,pk,il,2017-01-21
1611,71,pk,il,2017-01-21
625,71,pk,il,2017-01-21
3184,71,pk,il,2017-01-21
491,71,pk,il,2017-01-21
1208,71,pk,il,2017-01-21
2501,71,pk,il,2017-01-21
425,71,pk,il,2017-01-21
1272,71,pk,il,2017-01-21
1646,71,pk,il,2017-01-21
1620,71,pk,il,2017-01-21
2505,71,pk,il,2017-01-21
1289,71,pk,il,2017-01-21
465,71,pk,il,2017-01-21
1616,71,pk,il,2017-01-21
467,71,pk,il,2017-01-21
283,71,pk,il,2017-01-21
2544,71,pk,il,2017-01-21
432,71,pk,il,2017-01-21
403,71,pk,il,2017-01-21
2541,71,pk,il,2017-01-21
1264,71,pk,il,2017-01-21
1666,71,pk,il,2017-01-21
2561,71,pk,il,2017-01-21
1619,71,pk,il,2017-01-21
471,71,pk,il,2017-01-21
2550,71,pk,il,2017-01-21
204,71,pk,il,2017-01-21
2594,71,pk,il,2017-01-21
2553,71,pk,il,2017-01-21
2502,71,pk,il,2017-01-21
660,71,pk,il,2017-01-21
682,71,pk,il,2017-01-21
2511,71,pk,il,2017-01-21
613,71,pk,il,2017-01-21
692,71,pk,il,2017-01-21
358,71,pk,il,2017-01-21
1062,71,pk,il,2017-01-21
439,71,pk,il,2017-01-21
3116,71,pk,il,2017-01-21
497,71,pk,il,2017-01-21
1676,71,pk,il,2017-01-21
1637,71,pk,il,2017-01-21
264,71,pk,il,2017-01-21
1654,71,pk,il,2017-01-21
444,71,pk,il,2017-01-21
477,71,pk,il,2017-01-21
437,71,pk,il,2017-01-21
1648,71,pk,il,2017-01-21
1682,71,pk,il,2017-01-21
429,71,pk,il,2017-01-21
3173,71,pk,il,2017-01-21
3141,71,pk,il,2017-01-21
1608,71,pk,il,2017-01-21
3145,71,pk,il,2017-01-21
2589,71,pk,il,2017-01-21
1643,71,pk,il,2017-01-21
1087,71,pk,il,2017-01-21
3120,71,pk,il,2017-01-21
456,71,pk,il,2017-01-21
2536,71,pk,il,2017-01-21
3171,71,pk,il,2017-01-21
230,71,pk,il,2017-01-21
3152,71,pk,il,2017-01-21
665,71,pk,il,2017-01-21
438,71,pk,il,2017-01-21
1248,71,pk,il,2017-01-21
493,71,pk,il,2017-01-21
441,71,pk,il,2017-01-21
1205,71,pk,il,2017-01-21
657,71,pk,il,2017-01-21
1082,71,pk,il,2017-01-21
2526,71,pk,il,2017-01-21
424,71,pk,il,2017-01-21
231,71,pk,il,2017-01-21
1699,71,pk,il,2017-01-21
1670,71,pk,il,2017-01-21
1636,71,pk,il,2017-01-21
1034,71,pk,il,2017-01-21
1677,71,pk,il,2017-01-21
1232,71,pk,il,2017-01-21
1017,71,pk,il,2017-01-21
482,71,pk,il,2017-01-21
2596,71,pk,il,2017-01-21
1220,71,pk,il,2017-01-21
1005,71,pk,il,2017-01-21
407,71,pk,il,2017-01-21
413,71,pk,il,2017-01-21
3149,71,pk,il,2017-01-21
271,71,pk,il,2017-01-21
638,71,pk,il,2017-01-21
1268,71,pk,il,2017-01-21
2537,71,pk,il,2017-01-21
1632,71,pk,il,2017-01-21
1668,71,pk,il,2017-01-21
405,71,pk,il,2017-01-21
351,71,pk,il,2017-01-21
379,71,pk,il,2017-01-21
2603,72,tj,ir,2017-01-22
1554,72,tj,ir,2017-01-22
1558,72,tj,ir,2017-01-22
1508,72,tj,ir,2017-01-22
1501,72,tj,ir,2017-01-22
2648,72,tj,ir,2017-01-22
350,72,tj,ir,2017-01-22
2649,72,tj,ir,2017-01-22
400,72,tj,ir,2017-01-22
359,72,tj,ir,2017-01-22
2622,72,tj,ir,2017-01-22
1550,72,tj,ir,2017-01-22
1566,72,tj,ir,2017-01-22
1546,72,tj,ir,2017-01-22
2604,72,tj,ir,2017-01-22
2610,72,tj,ir,2017-01-22
1570,72,tj,ir,2017-01-22
1567,72,tj,ir,2017-01-22
2616,72,tj,ir,2017-01-22
2615,72,tj,ir,2017-01-22
1563,72,tj,ir,2017-01-22
2612,72,tj,ir,2017-01-22
1061,72,tj,ir,2017-01-22
1030,72,tj,ir,2017-01-22
353,72,tj,ir,2017-01-22
2685,72,tj,ir,2017-01-22
1580,72,tj,ir,2017-01-22
1211,72,tj,ir,2017-01-22
1022,72,tj,ir,2017-01-22
1562,72,tj,ir,2017-01-22
2638,72,tj,ir,2017-01-22
1577,72,tj,ir,2017-01-22
1530,72,tj,ir,2017-01-22
1275,72,tj,ir,2017-01-22
1049,72,tj,ir,2017-01-22
2652,72,tj,ir,2017-01-22
1254,72,tj,ir,2017-01-22
1054,72,tj,ir,2017-01-22
1535,72,tj,ir,2017-01-22
2650,72,tj,ir,2017-01-22
2626,72,tj,ir,2017-01-22
1549,72,tj,ir,2017-01-22
1565,72,tj,ir,2017-01-22
2679,72,tj,ir,2017-01-22
1006,72,tj,ir,2017-01-22
2670,72,tj,ir,2017-01-22
1246,72,tj,ir,2017-01-22
2658,72,tj,ir,2017-01-22
2629,72,tj,ir,2017-01-22
2654,72,tj,ir,2017-01-22
1596,72,tj,ir,2017-01-22
1526,72,tj,ir,2017-01-22
340,72,tj,ir,2017-01-22
2644,72,tj,ir,2017-01-22
396,72,tj,ir,2017-01-22
1075,72,tj,ir,2017-01-22
1238,72,tj,ir,2017-01-22
1040,72,tj,ir,2017-01-22
1600,72,tj,ir,2017-01-22
1060,72,tj,ir,2017-01-22
1590,72,tj,ir,2017-01-22
1067,72,tj,ir,2017-01-22
1525,72,tj,ir,2017-01-22
342,72,tj,ir,2017-01-22
1517,72,tj,ir,2017-01-22
343,72,tj,ir,2017-01-22
1213,72,tj,ir,2017-01-22
2619,72,tj,ir,2017-01-22
1008,72,tj,ir,2017-01-22
1518,72,tj,ir,2017-01-22
1068,72,tj,ir,2017-01-22
2689,72,tj,ir,2017-01-22
2639,72,tj,ir,2017-01-22
1202,72,tj,ir,2017-01-22
1221,72,tj,ir,2017-01-22
370,72,tj,ir,2017-01-22
2614,72,tj,ir,2017-01-22
1585,72,tj,ir,2017-01-22
318,72,tj,ir,2017-01-22
1578,72,tj,ir,2017-01-22
2666,72,tj,ir,2017-01-22
1582,72,tj,ir,2017-01-22
1505,72,tj,ir,2017-01-22
2643,72,tj,ir,2017-01-22
1010,72,tj,ir,2017-01-22
2624,72,tj,ir,2017-01-22
322,72,tj,ir,2017-01-22
2602,72,tj,ir,2017-01-22
2656,72,tj,ir,2017-01-22
317,72,tj,ir,2017-01-22
310,72,tj,ir,2017-01-22
349,72,tj,ir,2017-01-22
2657,72,tj,ir,2017-01-22
2673,72,tj,ir,2017-01-22
1234,72,tj,ir,2017-01-22
1529,72,tj,ir,2017-01-22
1094,72,tj,ir,2017-01-22
1224,72,tj,ir,2017-01-22
2628,72,tj,ir,2017-01-22
2698,72,tj,ir,2017-01-22
3966,73,dk,tj,2017-01-22
3989,73,dk,tj,2017-01-22
3921,73,dk,tj,2017-01-22
3955,73,dk,tj,2017-01-22
1223,73,dk,tj,2017-01-22
3905,73,dk,tj,2017-01-22
3988,73,dk,tj,2017-01-22
1539,73,dk,tj,2017-01-22
1544,73,dk,tj,2017-01-22
1598,73,dk,tj,2017-01-22
3930,73,dk,tj,2017-01-22
1287,73,dk,tj,2017-01-22
1063,73,dk,tj,2017-01-22
1589,73,dk,tj,2017-01-22
1537,73,dk,tj,2017-01-22
2627,73,dk,tj,2017-01-22
3924,73,dk,tj,2017-01-22
1595,73,dk,tj,2017-01-22
1092,73,dk,tj,2017-01-22
3934,73,dk,tj,2017-01-22
2663,73,dk,tj,2017-01-22
3933,73,dk,tj,2017-01-22
3909,73,dk,tj,2017-01-22
1524,73,dk,tj,2017-01-22
3949,73,dk,tj,2017-01-22
3940,73,dk,tj,2017-01-22
2655,73,dk,tj,2017-01-22
1506,73,dk,tj,2017-01-22
1271,73,dk,tj,2017-01-22
2682,73,dk,tj,2017-01-22
314,73,dk,tj,2017-01-22
2697,73,dk,tj,2017-01-22
1228,73,dk,tj,2017-01-22
3902,73,dk,tj,2017-01-22
1542,73,dk,tj,2017-01-22
1581,73,dk,tj,2017-01-22
1247,73,dk,tj,2017-01-22
3904,73,dk,tj,2017-01-22
3999,73,dk,tj,2017-01-22
1576,73,dk,tj,2017-01-22
2613,73,dk,tj,2017-01-22
3971,73,dk,tj,2017-01-22
3912,73,dk,tj,2017-01-22
3978,73,dk,tj,2017-01-22
3947,73,dk,tj,2017-01-22
3985,73,dk,tj,2017-01-22
3927,73,dk,tj,2017-01-22
369,73,dk,tj,2017-01-22
3916,73,dk,tj,2017-01-22
3990,73,dk,tj,2017-01-22
1066,73,dk,tj,2017-01-22
3939,73,dk,tj,2017-01-22
2699,73,dk,tj,2017-01-22
1532,73,dk,tj,2017-01-22
3914,73,dk,tj,2017-01-22
3931,73,dk,tj,2017-01-22
3980,73,dk,tj,2017-01-22
333,73,dk,tj,2017-01-22
1587,73,dk,tj,2017-01-22
1212,73,dk,tj,2017-01-22
3959,73,dk,tj,2017-01-22
1538,73,dk,tj,2017-01-22
1014,73,dk,tj,2017-01-22
1503,73,dk,tj,2017-01-22
3945,73,dk,tj,2017-01-22
2641,73,dk,tj,2017-01-22
3967,73,dk,tj,2017-01-22
3974,73,dk,tj,2017-01-22
1569,73,dk,tj,2017-01-22
3908,73,dk,tj,2017-01-22
3952,73,dk,tj,2017-01-22
3957,73,dk,tj,2017-01-22
2674,73,dk,tj,2017-01-22
1599,73,dk,tj,2017-01-22
3968,73,dk,tj,2017-01-22
3994,73,dk,tj,2017-01-22
1594,73,dk,tj,2017-01-22
2681,73,dk,tj,2017-01-22
3901,73,dk,tj,2017-01-22
3906,73,dk,tj,2017-01-22
3941,73,dk,tj,2017-01-22
3919,73,dk,tj,2017-01-22
1509,73,dk,tj,2017-01-22
1269,73,dk,tj,2017-01-22
2667,73,dk,tj,2017-01-22
3965,73,dk,tj,2017-01-22
2608,73,dk,tj,2017-01-22
2668,73,dk,tj,2017-01-22
3929,73,dk,tj,2017-01-22
1236,73,dk,tj,2017-01-22
3993,73,dk,tj,2017-01-22
1507,73,dk,tj,2017-01-22
3913,73,dk,tj,2017-01-22
1024,73,dk,tj,2017-01-22
1561,73,dk,tj,2017-01-22
1553,73,dk,tj,2017-01-22
3932,73,dk,tj,2017-01-22
3911,73,dk,tj,2017-01-22
1504,73,dk,tj,2017-01-22
1042,73,dk,tj,2017-01-22
2259,74,uk,dk,2017-01-22
2286,74,uk,dk,2017-01-22
3530,74,uk,dk,2017-01-22
2246,74,uk,dk,2017-01-22
2269,74,uk,dk,2017-01-22
2210,74,uk,dk,2017-01-22
2220,74,uk,dk,2017-01-22
3527,74,uk,dk,2017-01-22
2285,74,uk,dk,2017-01-22
3548,74,uk,dk,2017-01-22
3543,74,uk,dk,2017-01-22
2280,74,uk,dk,2017-01-22
2292,74,uk,dk,2017-01-22
3514,74,uk,dk,2017-01-22
2224,74,uk,dk,2017-01-22
3561,74,uk,dk,2017-01-22
3576,74,uk,dk,2017-01-22
3501,74,uk,dk,2017-01-22
3565,74,uk,dk,2017-01-22
2243,74,uk,dk,2017-01-22
2227,74,uk,dk,2017-01-22
2252,74,uk,dk,2017-01-22
2217,74,uk,dk,2017-01-22
3572,74,uk,dk,2017-01-22
2253,74,uk,dk,2017-01-22
3549,74,uk,dk,2017-01-22
3600,74,uk,dk,2017-01-22
3521,74,uk,dk,2017-01-22
3524,74,uk,dk,2017-01-22
3584,74,uk,dk,2017-01-22
3558,74,uk,dk,2017-01-22
2209,74,uk,dk,2017-01-22
2201,74,uk,dk,2017-01-22
3553,74,uk,dk,2017-01-22
3562,74,uk,dk,2017-01-22
2233,74,uk,dk,2017-01-22
2205,74,uk,dk,2017-01-22
2275,74,uk,dk,2017-01-22
2240,74,uk,dk,2017-01-22
2242,74,uk,dk,2017-01-22
2274,74,uk,dk,2017-01-22
2232,74,uk,dk,2017-01-22
2257,74,uk,dk,2017-01-22
3552,74,uk,dk,2017-01-22
3529,74,uk,dk,2017-01-22
2204,74,uk,dk,2017-01-22
2203,74,uk,dk,2017-01-22
2219,74,uk,dk,2017-01-22
3564,74,uk,dk,2017-01-22
3538,74,uk,dk,2017-01-22
3556,74,uk,dk,2017-01-22
2258,74,uk,dk,2017-01-22
3544,74,uk,dk,2017-01-22
2244,74,uk,dk,2017-01-22
3579,74,uk,dk,2017-01-22
3582,74,uk,dk,2017-01-22
2248,74,uk,dk,2017-01-22
3526,74,uk,dk,2017-01-22
2278,74,uk,dk,2017-01-22
2245,74,uk,dk,2017-01-22
2234,74,uk,dk,2017-01-22
2213,74,uk,dk,2017-01-22
3557,74,uk,dk,2017-01-22
3581,74,uk,dk,2017-01-22
3591,74,uk,dk,2017-01-22
3532,74,uk,dk,2017-01-22
2283,74,uk,dk,2017-01-22
2277,74,uk,dk,2017-01-22
3596,74,uk,dk,2017-01-22
2231,74,uk,dk,2017-01-22
2202,74,uk,dk,2017-01-22
2216,74,uk,dk,2017-01-22
2228,74,uk,dk,2017-01-22
3504,74,uk,dk,2017-01-22
2215,74,uk,dk,2017-01-22
2251,74,uk,dk,2017-01-22
3559,74,uk,dk,2017-01-22
3583,74,uk,dk,2017-01-22
2256,74,uk,dk,2017-01-22
2237,74,uk,dk,2017-01-22
2299,74,uk,dk,2017-01-22
2230,74,uk,dk,2017-01-22
2238,74,uk,dk,2017-01-22
3594,74,uk,dk,2017-01-22
2294,74,uk,dk,2017-01-22
2229,74,uk,dk,2017-01-22
3518,74,uk,dk,2017-01-22
2265,74,uk,dk,2017-01-22
2211,74,uk,dk,2017-01-22
2218,74,uk,dk,2017-01-22
2298,74,uk,dk,2017-01-22
2214,74,uk,dk,2017-01-22
3598,74,uk,dk,2017-01-22
3593,74,uk,dk,2017-01-22
2250,74,uk,dk,2017-01-22
2289,74,uk,dk,2017-01-22
3513,74,uk,dk,2017-01-22
2270,74,uk,dk,2017-01-22
3574,74,uk,dk,2017-01-22
3542,74,uk,dk,2017-01-22
1273,75,ir,il,2017-01-22
3093,75,ir,il,2017-01-22
3075,75,ir,il,2017-01-22
3077,75,ir,il,2017-01-22
2830,75,ir,il,2017-01-22
1625,75,ir,il,2017-01-22
1250,75,ir,il,2017-01-22
1602,75,ir,il,2017-01-22
430,75,ir,il,2017-01-22
2848,75,ir,il,2017-01-22
1263,75,ir,il,2017-01-22
3015,75,ir,il,2017-01-22
1652,75,ir,il,2017-01-22
398,75,ir,il,2017-01-22
3019,75,ir,il,2017-01-22
2809,75,ir,il,2017-01-22
414,75,ir,il,2017-01-22
2879,75,ir,il,2017-01-22
86,75,ir,il,2017-01-22
199,75,ir,il,2017-01-22
2833,75,ir,il,2017-01-22
1292,75,ir,il,2017-01-22
1240,75,ir,il,2017-01-22
3041,75,ir,il,2017-01-22
3011,75,ir,il,2017-01-22
2065,75,ir,il,2017-01-22
2400,75,ir,il,2017-01-22
2862,75,ir,il,2017-01-22
2893,75,ir,il,2017-01-22
2894,75,ir,il,2017-01-22
2802,75,ir,il,2017-01-22
2870,75,ir,il,2017-01-22
2801,75,ir,il,2017-01-22
1686,75,ir,il,2017-01-22
2017,75,ir,il,2017-01-22
58,75,ir,il,2017-01-22
2887,75,ir,il,2017-01-22
431,75,ir,il,2017-01-22
154,75,ir,il,2017-01-22
3087,75,ir,il,2017-01-22
2897,75,ir,il,2017-01-22
1656,75,ir,il,2017-01-22
2840,75,ir,il,2017-01-22
2329,75,ir,il,2017-01-22
2803,75,ir,il,2017-01-22
3096,75,ir,il,2017-01-22
3089,75,ir,il,2017-01-22
1288,75,ir,il,2017-01-22
171,75,ir,il,2017-01-22
3024,75,ir,il,2017-01-22
52,75,ir,il,2017-01-22
2868,75,ir,il,2017-01-22
39,75,ir,il,2017-01-22
476,75,ir,il,2017-01-22
2064,75,ir,il,2017-01-22
401,75,ir,il,2017-01-22
64,75,ir,il,2017-01-22
3021,75,ir,il,2017-01-22
2813,75,ir,il,2017-01-22
391,75,ir,il,2017-01-22
2857,75,ir,il,2017-01-22
1299,75,ir,il,2017-01-22
184,75,ir,il,2017-01-22
2886,75,ir,il,2017-01-22
2867,75,ir,il,2017-01-22
461,75,ir,il,2017-01-22
2310,75,ir,il,2017-01-22
435,75,ir,il,2017-01-22
1696,75,ir,il,2017-01-22
98,75,ir,il,2017-01-22
1674,75,ir,il,2017-01-22
1662,75,ir,il,2017-01-22
2822,75,ir,il,2017-01-22
3078,75,ir,il,2017-01-22
167,75,ir,il,2017-01-22
3084,75,ir,il,2017-01-22
459,75,ir,il,2017-01-22
2869,75,ir,il,2017-01-22
3063,75,ir,il,2017-01-22
2877,75,ir,il,2017-01-22
2391,75,ir,il,2017-01-22
3046,75,ir,il,2017-01-22
2842,75,ir,il,2017-01-22
3071,75,ir,il,2017-01-22
3039,75,ir,il,2017-01-22
1074,75,ir,il,2017-01-22
1655,75,ir,il,2017-01-22
2891,75,ir,il,2017-01-22
416,75,ir,il,2017-01-22
3049,75,ir,il,2017-01-22
3005,75,ir,il,2017-01-22
3065,75,ir,il,2017-01-22
1607,75,ir,il,2017-01-22
2816,75,ir,il,2017-01-22
2859,75,ir,il,2017-01-22
2827,75,ir,il,2017-01-22
45,75,ir,il,2017-01-22
3076,75,ir,il,2017-01-22
3059,75,ir,il,2017-01-22
1635,75,ir,il,2017-01-22
4225,76,us,cg,2017-01-22
4211,76,us,cg,2017-01-22
4259,76,us,cg,2017-01-22
4249,76,us,cg,2017-01-22
4215,76,us,cg,2017-01-22
4251,76,us,cg,2017-01-22
4252,76,us,cg,2017-01-22
4292,76,us,cg,2017-01-22
4288,76,us,cg,2017-01-22
4202,76,us,cg,2017-01-22
4229,76,us,cg,2017-01-22
4222,76,us,cg,2017-01-22
4269,76,us,cg,2017-01-22
4227,76,us,cg,2017-01-22
4299,76,us,cg,2017-01-22
4218,76,us,cg,2017-01-22
4253,76,us,cg,2017-01-22
4276,76,us,cg,2017-01-22
4282,76,us,cg,2017-01-22
4258,76,us,cg,2017-01-22
4238,76,us,cg,2017-01-22
4233,76,us,cg,2017-01-22
4206,76,us,cg,2017-01-22
4280,76,us,cg,2017-01-22
4240,76,us,cg,2017-01-22
4267,76,us,cg,2017-01-22
4223,76,us,cg,2017-01-22
4247,76,us,cg,2017-01-22
4281,76,us,cg,2017-01-22
4274,76,us,cg,2017-01-22
4296,76,us,cg,2017-01-22
4219,76,us,cg,2017-01-22
4289,76,us,cg,2017-01-22
4290,76,us,cg,2017-01-22
4263,76,us,cg,2017-01-22
4283,76,us,cg,2017-01-22
4232,76,us,cg,2017-01-22
4266,76,us,cg,2017-01-22
4255,76,us,cg,2017-01-22
4230,76,us,cg,2017-01-22
4216,76,us,cg,2017-01-22
4204,76,us,cg,2017-01-22
4265,76,us,cg,2017-01-22
4293,76,us,cg,2017-01-22
4201,76,us,cg,2017-01-22
4224,76,us,cg,2017-01-22
4261,76,us,cg,2017-01-22
4300,76,us,cg,2017-01-22
4264,76,us,cg,2017-01-22
4212,76,us,cg,2017-01-22
4291,76,us,cg,2017-01-22
4254,76,us,cg,2017-01-22
4250,76,us,cg,2017-01-22
4284,76,us,cg,2017-01-22
4279,76,us,cg,2017-01-22
4210,76,us,cg,2017-01-22
4205,76,us,cg,2017-01-22
4237,76,us,cg,2017-01-22
4209,76,us,cg,2017-01-22
4221,76,us,cg,2017-01-22
4298,76,us,cg,2017-01-22
4246,76,us,cg,2017-01-22
4214,76,us,cg,2017-01-22
4272,76,us,cg,2017-01-22
4287,76,us,cg,2017-01-22
4268,76,us,cg,2017-01-22
4295,76,us,cg,2017-01-22
4294,76,us,cg,2017-01-22
4226,76,us,cg,2017-01-22
4207,76,us,cg,2017-01-22
4244,76,us,cg,2017-01-22
4213,76,us,cg,2017-01-22
4297,76,us,cg,2017-01-22
4208,76,us,cg,2017-01-22
4236,76,us,cg,2017-01-22
4239,76,us,cg,2017-01-22
4260,76,us,cg,2017-01-22
4277,76,us,cg,2017-01-22
4231,76,us,cg,2017-01-22
4271,76,us,cg,2017-01-22
4248,76,us,cg,2017-01-22
4256,76,us,cg,2017-01-22
4270,76,us,cg,2017-01-22
4285,76,us,cg,2017-01-22
4286,76,us,cg,2017-01-22
4203,76,us,cg,2017-01-22
4228,76,us,cg,2017-01-22
4241,76,us,cg,2017-01-22
4220,76,us,cg,2017-01-22
4273,76,us,cg,2017-01-22
4234,76,us,cg,2017-01-22
4243,76,us,cg,2017-01-22
4262,76,us,cg,2017-01-22
4235,76,us,cg,2017-01-22
4242,76,us,cg,2017-01-22
4217,76,us,cg,2017-01-22
4278,76,us,cg,2017-01-22
4245,76,us,cg,2017-01-22
4275,76,us,cg,2017-01-22
4257,76,us,cg,2017-01-22
2178,77,ca,us,2017-01-23
603,77,ca,us,2017-01-23
3122,77,ca,us,2017-01-23
3198,77,ca,us,2017-01-23
3155,77,ca,us,2017-01-23
244,77,ca,us,2017-01-23
2152,77,ca,us,2017-01-23
281,77,ca,us,2017-01-23
3444,77,ca,us,2017-01-23
3174,77,ca,us,2017-01-23
3476,77,ca,us,2017-01-23
3182,77,ca,us,2017-01-23
1056,77,ca,us,2017-01-23
221,77,ca,us,2017-01-23
3413,77,ca,us,2017-01-23
724,77,ca,us,2017-01-23
289,77,ca,us,2017-01-23
3440,77,ca,us,2017-01-23
2197,77,ca,us,2017-01-23
2199,77,ca,us,2017-01-23
739,77,ca,us,2017-01-23
3195,77,ca,us,2017-01-23
673,77,ca,us,2017-01-23
701,77,ca,us,2017-01-23
3410,77,ca,us,2017-01-23
3493,77,ca,us,2017-01-23
772,77,ca,us,2017-01-23
3134,77,ca,us,2017-01-23
