Passenger 1 ID,Passenger 2 ID,Number of flights together
14009,14012,4
14096,14100,4
338,5164,4
6576,8837,4
10685,13781,4
3380,9366,4
1454,5513,4
1740,8729,4
2702,12947,4
11513,14094,4
2112,7060,5
6857,13571,5
3179,5319,4
603,12401,4
1558,12473,4
469,4497,4
3488,4212,4
8196,11192,4
2069,13218,4
3777,4191,4
5634,13221,4
5278,8175,4
7712,8050,4
8961,13276,4
311,4090,4
1000,14078,4
6027,12908,4
1200,2844,4
8196,8590,4
3251,8238,4
14779,14796,4
14750,14793,4
14750,14779,4
14718,14752,4
14727,14728,4
14744,14752,4
14716,14718,4
8076,12727,4
6043,9265,4
954,15121,4
9944,12862,4
139,175,4
341,362,5
308,376,6
408,450,4
657,665,4
601,615,4
726,764,5
777,790,4
707,758,5
712,751,5
740,795,5
805,848,4
865,878,4
816,826,5
804,851,5
863,888,6
802,876,5
933,951,5
1042,1095,7
1156,1163,4
364,1044,4
330,1043,4
334,1026,4
368,1053,8
1240,1250,4
1369,1391,6
717,718,4
392,1051,4
1302,1372,4
724,1095,7
740,1057,4
324,746,4
727,1026,4
355,704,4
1956,1997,4
1955,1982,4
1920,1941,4
1928,1930,4
2122,2169,5
2161,2174,4
2116,2169,5
2236,2284,6
2226,2235,4
2225,2262,4
2225,2261,4
2264,2288,7
2243,2298,6
2345,2354,8
2369,2392,4
2459,2473,5
2411,2486,6
2426,2489,4
2415,2486,4
2082,2392,4
2534,2584,4
2532,2591,4
2518,2534,5
2667,2699,8
2710,2789,4
2755,2797,4
2709,2767,4
2817,2831,4
435,1273,4
3137,3186,4
3169,3192,4
3315,3340,5
3368,3384,4
3321,3370,5
283,3101,4
3413,3461,5
3438,3491,4
3439,3483,4
369,1561,4
3552,3598,5
3512,3522,4
2165,3148,4
3655,3682,6
3663,3693,4
3806,3815,4
3821,3883,4
3919,3994,4
4025,4078,4
4002,4042,4
4035,4080,4
2197,3151,6
2153,3198,5
221,609,4
4109,4169,5
443,2560,9
684,2568,5
1645,2570,4
204,437,5
1087,3149,4
1034,1636,4
2244,3561,4
4270,4271,5
4318,4345,4
1320,2943,5
997,2944,4
932,2930,4
1327,2941,5
940,2988,5
910,2992,7
961,1370,4
2249,3599,4
4430,4497,4
4464,4474,4
2467,3654,5
2436,3611,4
4088,4346,4
4069,4380,4
4032,4398,5
421,1653,5
4683,4688,4
4643,4685,4
4609,4655,4
4680,4685,4
407,1818,7
1818,2759,7
1074,2789,4
437,1322,4
1111,4199,4
3209,3367,5
1971,3135,4
4706,4738,5
4717,4738,5
4717,4765,5
975,4373,5
930,4364,5
2511,4009,5
407,4044,5
2554,4407,4
1012,3994,5
970,1849,4
5279,5286,4
1933,3331,4
5313,5326,4
5342,5377,4
5332,5344,4
2293,3620,4
946,1398,4
2985,3577,4
1384,3577,4
2295,3603,5
755,1347,4
1524,2325,4
802,5120,4
308,3408,4
731,3779,4
731,3482,4
5439,5499,6
5458,5494,4
5464,5496,4
5463,5496,5
5481,5494,10
5466,5468,4
5409,5432,5
1413,5390,5
2729,5042,4
1819,5055,4
4647,5009,4
5606,5690,5
5652,5683,6
5645,5660,4
4373,5440,7
407,5481,5
4066,5495,5
975,5478,6
4399,5443,5
1482,5420,4
4364,5458,5
4319,5156,4
1043,2477,4
111,5679,4
4022,4169,4
1722,4678,4
4203,5095,6
5711,5769,4
5715,5762,5
780,1336,4
1322,2813,4
3801,4874,5
2781,4977,4
1548,3940,6
1046,1598,5
670,3587,7
1513,2488,4
1261,3587,4
1077,2565,4
5945,5988,5
5942,5948,4
5901,5997,5
5914,5939,5
3148,3226,5
6016,6063,7
6027,6084,4
6001,6075,7
1214,3012,5
284,5223,4
2747,4761,4
1371,6054,4
4945,6027,4
1572,1643,4
3991,4914,4
398,6447,5
6644,6656,4
6720,6739,5
6812,6863,4
6839,6878,5
6869,6884,5
6860,6891,6
6824,6855,5
3184,4300,4
391,5025,4
2710,4554,6
2596,2775,4
2625,3343,4
7140,7148,4
7407,7431,4
7454,7477,4
1167,7509,4
1028,2088,5
7607,7693,5
1252,2523,4
111,5692,4
2492,5100,4
2271,3706,4
7719,7745,5
7721,7759,4
1250,4470,4
7830,7899,4
931,4175,4
2956,4361,4
2288,3226,4
8089,8093,7
1605,3569,4
3642,5946,4
2645,2780,4
8127,8200,5
8217,8253,4
8217,8281,4
8381,8383,4
8301,8400,5
5370,6748,4
431,4627,4
3547,3905,5
3883,5043,4
1700,4862,5
6565,8232,4
690,2916,4
7774,7818,4
4125,5073,7
247,5414,4
1326,7447,4
1617,6051,5
324,2759,4
324,1865,4
324,6866,4
1619,6896,4
5706,6064,5
5724,6832,4
950,6827,5
950,6071,5
438,6017,4
477,4942,4
2717,5769,4
6069,6848,4
5761,6071,4
3576,5734,4
3576,5993,4
4942,6830,4
5771,6897,4
1884,6817,4
2874,5549,4
187,5572,7
917,1624,4
281,468,5
8684,8692,5
8654,8692,5
3278,6097,4
347,7367,4
5530,7677,9
2578,4896,4
1230,7685,6
3855,7629,5
2906,7602,6
3735,4497,4
8928,8936,4
8914,8920,4
8965,8995,8
8950,8956,4
2530,4761,5
1779,5084,4
5482,8209,6
7601,7770,5
1368,8656,4
629,4795,4
2290,4492,4
1173,3615,5
3742,8257,4
1669,8288,4
9028,9095,5
9030,9077,4
4142,4719,6
9152,9171,6
2378,3600,4
1317,3711,4
860,2392,4
6030,8519,6
8383,8800,5
6786,6813,5
3418,7868,4
2651,7532,4
5668,6100,6
8037,8485,5
1789,3477,4
7068,7418,4
4031,6292,4
707,5515,5
6385,6978,4
6930,9009,4
9345,9363,4
2123,7508,4
5808,8230,4
9664,9686,5
9619,9656,4
9660,9676,4
9728,9793,5
9725,9760,4
4441,9098,6
2482,8976,4
9934,9993,4
2811,5332,4
1733,6523,6
908,9072,4
3638,9039,5
10018,10097,6
756,8563,4
4226,8167,4
3758,6972,7
3772,6293,4
701,7636,4
1208,5590,4
3177,5566,6
9318,9946,4
187,1982,5
4541,9784,4
9745,9961,4
182,2841,4
2097,3616,5
783,2581,5
10238,10240,4
2234,3508,4
10376,10397,4
10332,10368,5
1617,9421,6
8411,10352,4
10437,10488,5
10433,10486,4
10434,10439,4
211,6052,4
6441,7768,4
10506,10552,4
1246,9752,7
592,9774,5
8775,10377,5
7505,9098,6
3286,10368,5
7860,9101,4
3286,9834,5
3802,6805,5
2973,9101,4
6588,9058,4
6304,6584,4
3020,9703,5
4552,10349,5
281,7643,4
2926,4552,4
479,2201,8
5319,9399,4
8589,9766,4
2937,4274,4
5522,8262,6
6560,9066,5
10742,10744,4
10741,10744,4
10710,10762,5
10727,10780,4
10753,10779,4
10744,10786,4
10703,10704,5
7946,9687,4
11050,11088,5
11101,11151,4
11130,11151,4
11108,11131,4
11111,11151,4
11163,11176,4
11138,11175,4
11160,11176,4
11109,11153,4
11120,11158,5
11102,11141,4
11114,11128,4
3600,8988,5
2701,9828,4
4496,9761,4
9752,11256,4
9997,11275,4
3958,9997,4
3958,9828,4
4820,10788,4
2024,10799,4
3064,10796,5
258,2201,5
5081,5533,5
366,10409,4
3784,10994,4
1475,10535,4
5966,9703,5
6896,9324,4
3361,4130,4
1927,9752,6
1164,7998,4
11649,11686,4
2185,8399,5
11738,11750,4
11744,11773,4
4363,10048,6
5283,8834,4
9111,11370,5
2857,11041,5
5211,7427,4
11837,11871,4
11801,11834,4
11803,11837,4
4625,7448,4
8579,8919,4
9922,11529,5
4397,11175,4
456,8268,4
9258,9376,4
167,8299,4
1097,8299,4
3551,7336,4
237,1762,4
1064,5530,4
1138,4580,4
1138,2489,4
4336,8194,4
614,6024,4
8424,10083,4
2174,6987,4
4121,9659,4
2117,10058,5
664,5292,4
4712,5203,4
6093,11137,5
3693,8424,4
4737,9421,8
4816,9421,6
293,8907,4
1287,5770,4
6322,10025,4
1413,10661,5
258,10661,5
7747,9282,6
1342,2100,4
8584,10541,5
3021,8017,5
2065,3367,4
9758,10819,4
6184,9629,5
418,6199,5
1079,11400,4
1710,2159,6
12176,12189,4
288,10613,5
8595,9063,6
9513,11939,5
5416,8475,4
1276,10431,4
870,10690,7
486,8501,4
6823,8024,5
6823,9300,5
4945,5093,4
5096,10234,6
8406,11876,4
4070,6464,4
4070,11898,4
760,11652,4
1041,4781,6
1449,4484,5
10015,10460,5
8390,9493,5
7271,9495,4
9629,11057,4
1343,9500,4
9062,9600,7
6570,9503,5
7481,9503,4
517,6974,4
12408,12497,5
6548,7243,4
1157,6428,4
2758,7834,4
4745,8871,4
3029,6658,4
9062,10227,5
781,10240,4
1178,9091,5
5374,9357,4
1573,4978,4
23,1030,4
6731,9433,4
4097,7204,4
1871,6349,4
6064,9466,4
264,7654,4
7463,11324,4
11324,12144,4
2221,7862,4
12539,12594,4
12537,12574,4
12512,12520,6
12541,12572,4
1189,1218,4
2716,10432,4
9988,10465,4
6678,11347,4
3913,12557,4
1739,10661,5
7595,10753,4
611,10512,4
4054,7626,4
6056,6899,4
12775,12794,5
1812,7850,4
1812,2441,4
2767,5998,4
5526,5613,4
362,6347,4
420,8007,5
157,7347,5
3947,7547,4
1340,9480,4
6302,6416,4
860,10326,4
2112,6045,4
5147,10880,4
13510,13542,4
12506,13477,4
7987,8218,6
9891,10264,4
6258,9738,5
9789,13173,4
7823,13163,5
11198,13657,5
5332,13627,4
13731,13777,4
942,5216,5
1816,5112,4
5275,12244,4
3560,7725,5
22,3926,6
2472,13174,5
13940,13959,4
3382,13553,4
11847,13899,5
8504,9408,4
7825,10798,4
741,5414,4
1753,3615,4
2861,9822,4
12697,13602,4
1850,13621,4
9599,9749,4
10447,12531,4
6882,9321,4
726,2065,4
2065,3632,4
2204,11559,4
9369,12189,4
10591,13203,5
5513,7851,5
12197,13669,4
9649,12492,4
2030,7506,4
14023,14100,4
14020,14056,4
1958,3872,4
3907,5487,6
8383,10067,4
5007,11211,5
6857,13296,5
7643,10991,4
855,12483,4
1545,9636,4
2844,11676,4
8267,9146,4
1029,4603,4
2069,6323,4
3319,7099,4
6591,7194,4
1591,7194,5
183,6323,4
2106,13249,4
2106,12323,4
356,5634,4
6578,11577,4
49,12146,4
904,2868,5
6085,10244,5
2588,4755,4
8116,8358,4
2826,3865,4
2035,7288,4
4711,11070,4
1850,8243,4
4090,9890,4
1399,2485,4
4899,6460,5
1460,12862,5
14701,14751,4
14714,14769,4
14750,14786,5
15180,15188,4
4090,15135,4
8961,15121,4
27,32,4
37,76,4
258,262,5
231,264,7
313,381,6
319,399,4
305,334,5
542,574,4
680,698,4
613,664,5
729,766,5
763,791,6
733,799,5
707,755,5
712,759,5
709,727,5
768,795,5
739,746,8
805,833,4
833,851,6
816,856,5
802,885,5
950,959,9
934,965,4
1013,1095,6
1053,1073,5
1001,1035,5
366,1057,5
341,1095,4
1356,1377,4
1321,1384,4
1465,1482,5
362,1025,4
1212,1287,4
791,1056,4
773,1025,5
768,1023,6
376,712,4
355,766,4
355,746,4
772,1023,11
1888,1900,4
1848,1864,4
728,1064,6
1904,1989,4
1951,1969,4
1918,1971,6
2034,2086,4
2120,2148,4
2124,2155,5
2130,2141,4
2129,2136,4
2136,2185,4
2276,2300,5
2243,2278,6
2418,2465,4
2413,2484,4
2475,2476,4
2401,2477,4
2415,2457,4
2068,2334,4
2604,2624,4
2752,2754,5
2801,2862,4
2877,2887,4
2929,2930,4
3114,3159,5
3311,3317,4
3438,3444,4
1269,1503,6
3580,3597,4
3551,3595,5
3510,3528,4
3655,3663,4
3627,3662,4
1095,3453,4
3831,3847,4
3913,3924,9
3914,3916,5
3942,3975,4
4029,4053,4
4069,4078,4
4044,4051,4
4010,4063,4
4040,4071,5
272,2183,4
2178,3188,4
247,3122,4
2153,3151,4
654,3190,4
1479,2781,4
1645,2563,4
255,2570,5
477,3120,10
1236,3959,4
2251,3576,4
4229,4274,5
4219,4274,4
4264,4295,5
670,1649,5
402,1255,4
986,1376,4
4304,4348,4
4353,4387,4
945,1377,5
998,2957,4
1310,2941,4
939,1381,4
369,2514,4
1503,2600,4
865,3727,6
4023,4393,4
4089,4307,4
2226,3507,4
4429,4491,4
4403,4473,4
4403,4491,4
130,2427,6
2308,2485,4
4553,4555,5
4090,4380,4
4084,4376,5
4646,4675,4
4620,4632,4
4628,4630,5
1074,1444,4
2717,2939,8
4747,4769,4
4711,4719,6
915,4059,7
1310,4088,4
4880,4888,4
4841,4900,4
4809,4888,4
4934,4955,4
3303,4358,4
2169,3235,4
1358,2221,5
972,2427,5
2932,3654,4
941,3571,5
126,2263,4
1043,5156,5
5446,5498,4
5483,5486,4
5416,5446,4
5414,5440,4
5412,5459,4
5412,5494,4
5459,5483,5
1240,1800,5
5551,5565,4
905,4084,5
5668,5693,4
5630,5647,4
5602,5690,5
2959,5463,4
930,5496,4
4017,5448,4
774,2435,4
1976,2435,4
1984,3614,4
3385,3670,5
1167,4169,4
1401,4626,5
1853,4991,4
2251,3997,4
4412,4990,7
443,3998,6
443,4430,6
419,649,4
419,2635,4
311,3645,5
3493,3952,4
5963,5991,5
5956,5986,4
1019,2124,4
5127,5885,4
6088,6100,6
774,4546,4
1976,5002,4
6239,6255,4
6295,6299,5
6339,6385,4
6302,6323,4
1608,5982,4
5793,5996,4
4990,5491,6
4412,5481,6
4316,4990,6
1521,5479,6
4339,6088,5
614,4150,4
6418,6447,11
1046,4069,4
2509,5460,4
6503,6585,4
6759,6780,4
6880,6885,5
3295,5420,4
1108,4945,4
3184,5467,4
1801,4285,4
1826,5422,5
7431,7485,4
4344,7550,6
3223,3589,4
2669,5694,4
2645,6111,4
4850,5116,5
1048,2484,4
7706,7716,5
7726,7766,4
3120,5966,5
477,5769,5
7862,7890,4
7902,7995,4
2075,3226,4
8068,8073,6
2492,4404,5
290,5325,4
2556,2645,5
4876,5707,4
8128,8174,4
8107,8118,4
8222,8235,4
3043,3681,4
4470,6803,4
8383,8397,5
899,2826,6
1609,2532,4
4613,5318,4
4435,5944,4
6556,7167,4
4344,6585,4
4280,5074,4
716,2560,4
4896,5792,4
5769,6829,4
324,6864,4
324,5494,4
1619,6075,4
997,6866,4
6408,6864,4
5443,5964,4
959,6049,4
5761,6069,4
5500,5734,4
3576,6008,4
2294,6853,5
5788,6896,4
4481,6071,4
6047,6897,4
4969,5954,4
4969,6830,4
4412,6855,4
1884,6896,4
1789,3177,5
4092,5546,4
253,5905,5
64,4053,4
281,394,5
3545,7778,4
975,7820,4
3278,5423,12
2699,7624,4
273,3784,4
3169,8190,5
3330,7601,4
3005,4580,4
2868,7606,5
8904,8969,7
2569,2802,4
4213,7433,4
821,6784,5
233,991,4
2656,3920,4
249,2392,4
6813,7662,7
3330,5789,6
3330,7039,5
4502,6720,6
3937,8454,4
5603,6347,4
8024,8662,5
4765,5812,5
1246,1730,5
3357,3931,4
1378,6522,7
9027,9067,4
9019,9042,4
9063,9075,5
9011,9062,4
9037,9074,4
1729,1913,4
8213,8350,4
9136,9159,4
5867,8017,5
2857,4249,8
8273,9002,4
848,7846,5
9363,9373,4
9345,9382,5
5943,8956,4
9649,9664,5
9602,9640,6
9601,9630,4
9645,9700,7
9755,9766,5
2719,9581,4
8589,9223,5
2747,5447,4
1673,7369,4
1514,8892,4
10016,10017,8
10040,10076,4
942,3297,4
2488,7209,4
5584,5989,4
2939,4249,5
4449,4553,4
5096,9628,5
3844,9686,5
2323,9791,5
3490,7718,4
6668,7898,5
1637,3064,6
61,6560,6
2516,8917,4
9321,10004,5
10116,10184,4
1526,7364,5
2231,4820,8
5037,9765,4
10315,10352,5
3925,6831,4
6769,7403,4
1055,6886,4
3798,8565,4
9383,9769,4
8045,9951,4
8411,10334,4
3760,10332,4
10412,10416,4
10446,10488,4
10438,10483,4
10433,10445,5
10401,10456,4
10452,10496,5
10442,10494,4
429,4553,4
429,2529,6
2441,9340,4
2441,4841,4
3420,8351,5
9436,10198,4
6120,10492,4
4247,6084,4
3153,8363,5
3153,8775,5
5544,8048,6
3278,7810,5
3253,6067,4
5546,9874,5
8048,9410,5
3741,10325,5
2728,9229,4
2123,6584,5
855,9540,4
5522,6560,7
2841,9645,5
1434,7209,4
2090,5522,5
1637,1849,5
10737,10741,4
10703,10762,5
932,9621,5
328,1248,4
1930,8956,4
10818,10900,4
10819,10833,6
5101,7692,4
11041,11049,6
4513,7163,5
11111,11183,4
11196,11198,4
11141,11188,4
11186,11192,5
11180,11199,4
1343,11276,4
932,11296,5
75,11256,4
1434,10756,4
2024,10744,4
1511,9840,4
585,3937,4
9757,10271,4
9757,10253,4
9924,10478,4
2457,11276,4
3677,8165,6
5734,7998,5
1464,3677,7
8114,8475,4
5055,8475,5
5055,5850,5
4484,9251,4
3934,5080,5
2262,7059,4
11062,11400,5
1511,11331,5
7059,11359,4
7427,9460,4
11830,11895,4
11832,11888,4
11863,11869,4
5489,8289,4
2284,11003,4
8295,10740,4
3343,11003,4
8511,8919,4
2306,7962,5
5277,10310,6
3551,7825,4
237,6987,4
237,371,4
736,4728,4
210,6053,4
5530,6053,6
6522,8194,4
557,10017,4
371,10083,4
2489,4689,5
5016,5530,4
7579,8266,5
4543,9683,4
2423,11914,4
3581,8827,5
1309,2411,4
7910,8653,4
6111,7950,5
47,4816,4
1769,10548,4
8006,10536,5
4092,9258,5
3112,4632,5
3021,10541,5
1424,3894,4
11027,11262,4
9114,11332,5
2284,3029,4
8659,10243,4
9291,9451,4
7859,8659,4
2054,11225,5
637,10022,4
8684,10097,5
5748,9359,6
12135,12151,4
4707,4802,4
1678,8511,4
1464,11917,8
6030,8501,4
953,1189,5
10716,11817,4
8644,10796,4
1620,9083,5
9688,12175,4
7187,10830,4
3660,9403,4
2595,9749,4
1172,2595,4
2054,6114,4
7191,9127,4
4675,10024,5
7950,10097,4
6184,11796,4
7335,8149,4
559,5911,5
2758,9503,4
6954,8594,4
6409,7493,4
4,4634,4
2391,8587,4
4484,8587,4
1562,9511,4
4791,11674,4
5895,10763,4
871,11376,4
741,1240,5
7661,10053,4
135,2385,4
5374,5803,4
2766,10212,4
5608,6749,4
9779,12144,4
5136,10937,4
5418,12173,4
1982,10757,5
953,1464,4
391,4444,4
9864,12170,4
10024,12581,4
371,1201,4
2949,10741,4
4828,7714,4
3823,10357,4
264,1555,4
7319,10398,4
4112,9985,5
3875,11527,7
435,11225,4
12709,12759,4
5238,8371,4
12862,12891,6
12902,12990,4
682,9649,4
870,3107,4
6323,9816,5
1482,5332,5
10446,11214,4
5963,8642,5
10484,11047,4
6045,8057,4
11341,12604,4
2214,10403,4
13438,13480,4
6400,9426,4
1591,1769,6
13636,13638,6
6666,7073,4
905,2574,4
4701,11588,4
4701,8754,4
9723,13107,4
8329,11712,5
2333,9420,4
6365,8746,5
3880,11530,4
10439,12950,4
276,13217,5
3030,12299,4
13862,13876,4
1507,4353,4
6993,13627,4
6903,11559,4
3759,4983,4
6332,8243,4
4620,8998,4
3851,4237,5
3257,7825,4
741,5240,6
4972,12570,4
3615,10767,6
4070,5414,5
6001,10340,5
10632,13623,4
1772,10858,5
6833,12040,4
1826,11872,5
1451,12170,4
2251,2713,4
13244,13830,4
2082,4989,4
6293,7555,5
6293,7721,5
2964,13571,5
2964,6067,5
7635,8383,5
356,13272,6
356,13218,5
1201,9991,4
4771,13803,4
10837,12473,4
1739,7593,4
1735,7244,4
42,13249,7
4685,5754,4
779,2382,4
3938,6041,4
9043,13195,4
1009,6258,4
865,11326,4
2092,10244,5
2350,6085,5
1591,4973,4
9890,10631,4
3759,4090,4
5920,13276,4
14731,14787,4
14744,14793,4
45,58,4
121,165,6
644,686,4
764,785,5
737,739,5
781,786,5
750,785,5
755,792,6
826,877,4
819,844,5
832,895,4
949,989,5
915,930,9
1036,1089,4
1102,1200,5
1266,1267,4
1267,1291,6
1343,1358,4
101,190,4
392,1043,4
328,1044,4
385,1031,4
309,778,6
1589,1595,5
1513,1545,4
1513,1537,4
1828,1842,5
393,756,6
1970,1992,4
1986,1993,5
1945,1988,4
1911,1922,4
2176,2177,4
2111,2140,4
2109,2131,4
2106,2197,5
2116,2141,4
2116,2124,4
2145,2169,4
2220,2231,5
2214,2283,4
2303,2323,4
2411,2419,4
2434,2446,4
2409,2470,4
2409,2474,4
2062,2328,6
91,191,4
2531,2576,5
2984,2993,4
3151,3193,6
3134,3182,4
3112,3132,6
3171,3184,5
3205,3225,5
3205,3285,5
3208,3285,4
3303,3371,4
3336,3396,6
3311,3329,5
3311,3380,5
3411,3493,5
3423,3486,4
1236,1594,4
1587,2697,4
3575,3580,4
3536,3563,5
3518,3552,5
3675,3679,5
1417,1820,4
368,3436,6
1001,3405,5
716,3413,4
3932,3949,4
3916,3974,4
3914,3924,4
4015,4021,5
4011,4088,4
4066,4080,9
246,3167,4
1427,2767,5
1456,1855,4
4195,4197,4
2586,3104,4
205,2510,4
1693,2521,4
204,1248,5
1581,3931,5
64,2400,4
4229,4245,4
4205,4295,6
4209,4270,4
4209,4261,5
739,3174,4
673,3447,4
1053,3188,7
602,752,4
494,2528,4
1645,2514,4
211,2567,6
914,2981,4
4322,4379,5
4316,4364,7
4362,4393,5
4378,4400,4
1320,2942,4
1371,2939,9
930,2939,7
440,2655,5
1542,2539,4
801,3702,5
899,3794,4
2261,3551,4
4407,4499,4
4418,4475,4
2315,3620,5
2001,2460,6
2437,3635,5
4530,4548,5
4685,4686,4
4646,4690,4
4638,4681,4
4673,4690,4
4606,4681,4
2783,2816,4
2537,2754,4
905,1813,4
951,1844,5
240,1787,4
1472,1722,4
3321,4319,4
3225,4400,4
2130,3360,4
4732,4791,4
121,3612,5
2390,2457,4
2390,2411,4
1458,4696,4
2759,4013,5
2717,4059,5
930,4080,5
1696,4053,5
4850,4897,4
4813,4891,6
2570,4418,4
229,1437,4
5160,5175,4
5136,5141,4
2429,3517,4
3589,3648,4
3547,3678,4
912,3536,5
2904,3569,5
2222,2977,4
3537,3698,4
923,3648,4
2407,2977,4
4511,5307,4
1365,2780,4
2944,3087,4
5477,5500,4
5477,5499,4
5439,5479,6
5416,5490,7
5420,5491,4
5459,5500,4
5459,5494,4
2911,4359,5
979,4092,4
975,5486,6
4016,5477,4
1484,5456,5
1314,5409,4
4052,5467,4
2074,5122,4
4245,5076,4
5771,5796,4
5722,5780,4
5748,5754,4
5768,5782,4
1444,2596,5
1498,4911,4
446,4942,4
1853,4933,4
4447,4916,4
1587,1808,6
344,602,5
402,3919,4
132,1649,4
366,419,4
5909,5911,5
5926,5963,4
5903,5916,4
2111,4076,4
578,1908,4
291,4391,6
6176,6193,4
2432,4563,6
1375,5708,4
4969,6001,6
1884,6077,6
4942,5500,6
5500,6075,6
4316,4607,6
4933,6032,4
1692,5460,4
1046,1444,4
391,4988,5
391,1444,6
1662,4346,4
4656,5455,4
1548,3492,5
6530,6532,4
6575,6580,4
2346,2861,5
6735,6798,4
6844,6897,5
6827,6878,7
6831,6886,5
3670,5455,4
6908,6975,4
7450,7454,5
7406,7463,4
7530,7547,4
7616,7680,5
7618,7645,5
2975,5737,4
477,5771,6
7726,7770,4
3024,5743,4
752,7398,4
1167,7185,4
2182,5048,4
1994,2062,6
1946,7120,5
8123,8157,4
8110,8116,4
8251,8260,4
2886,5490,9
1569,4700,5
223,2678,4
1182,7872,5
7551,7713,4
420,4651,4
680,1265,5
232,3896,5
3173,4791,4
687,7682,4
782,2067,4
281,1025,4
7580,7759,4
3472,4278,4
1853,4321,5
6908,7406,5
5769,6878,5
5494,5744,4
1619,5443,4
997,6898,4
997,6896,4
5964,6832,4
4373,6017,5
2734,4942,4
477,6825,5
2717,6847,4
5761,6880,4
5500,6853,4
5500,5798,4
6077,6833,4
6077,6817,4
3544,6870,5
4316,6847,4
4607,5977,4
4990,6872,4
2993,4316,4
1613,4552,4
6446,8470,4
7384,8390,4
2620,7450,4
809,1266,4
7601,8158,4
8938,8991,4
8958,8968,5
8964,8989,4
8945,8969,6
4854,7597,5
3784,7563,5
2453,7550,4
4270,4553,5
157,739,4
4158,8024,5
1635,2926,7
8158,8209,5
913,5560,4
4217,7677,5
8454,8656,4
5603,7018,5
1160,3637,5
3637,4769,5
5805,6166,4
9019,9066,4
9068,9069,4
7799,7860,4
2660,8010,4
2458,8604,4
7327,8702,5
3336,5731,5
5579,7039,4
5505,8190,5
9222,9236,4
451,6020,4
5450,5549,4
5596,6052,4
2262,7418,4
3440,6259,4
6292,7033,4
281,9030,4
398,7505,5
9345,9400,4
4484,8230,5
2423,8232,4
9505,9517,6
2018,4142,4
4483,6293,5
9649,9650,4
9613,9677,4
9622,9677,5
6084,6357,5
8539,9278,5
9865,9896,4
8836,9229,4
869,7396,4
73,6396,4
10046,10076,4
2797,9537,4
5867,9245,4
4031,7640,4
1386,3297,4
1386,5742,4
2441,6598,4
2797,9912,5
2504,9960,4
1858,9936,4
3191,8917,5
4249,6052,5
7866,8037,4
2886,7872,4
4147,9318,4
4076,9672,4
5652,9640,4
187,9618,4
5359,9686,4
4270,4449,5
3875,7319,5
167,2100,6
2323,7636,5
4820,5522,9
9066,9645,6
2773,8658,5
6878,8137,5
5942,10104,5
7162,10129,4
10373,10394,8
2937,9258,5
9244,9318,4
2612,9822,4
8803,9865,4
3012,5733,4
9537,9791,5
1677,10389,4
10402,10416,5
10417,10458,4
10433,10434,4
10425,10480,4
10434,10480,4
10465,10497,5
1451,8284,5
4717,9855,4
7951,9885,4
3975,4473,4
5876,10313,4
821,9721,5
8048,10325,6
8048,9101,4
7505,7643,5
1158,8609,4
2226,5283,4
3064,9699,6
1715,3187,5
1637,1822,5
392,8729,5
3640,5403,4
10731,10766,4
10771,10795,4
10762,10780,4
10709,10764,4
10774,10791,4
5748,6471,6
3233,7014,4
11019,11056,4
11034,11063,4
11060,11073,5
11124,11136,4
11108,11127,4
11176,11198,6
11148,11189,4
11150,11151,4
11139,11164,4
11139,11190,4
11151,11199,4
11102,11129,4
11153,11156,4
1831,4453,4
1343,11296,4
3064,10776,4
11404,11496,4
11473,11496,4
3518,11001,4
2530,8614,4
2201,9522,7
7373,8562,5
1070,11180,4
3243,10661,6
3029,5941,4
8803,10814,4
4650,10985,5
7511,8149,4
886,2965,4
40,11450,4
1858,6431,6
10112,10862,7
2625,8353,4
141,7837,4
5256,8399,4
5021,9280,4
4110,7002,5
7937,9812,4
972,11542,5
11919,12000,5
11923,11930,7
1254,10900,4
1254,10899,6
3322,6165,4
237,6053,4
736,10083,4
2479,4121,5
1404,10016,4
1138,4728,4
1138,4336,4
4336,7809,6
1296,10037,4
241,10016,4
7677,10017,6
4584,5016,7
557,728,4
4689,4823,7
5209,10083,4
4121,10023,5
2117,6024,4
2117,4823,4
5016,7579,7
4056,6827,6
4056,9386,4
6827,8867,4
4308,5292,4
269,11923,4
5096,9951,6
6317,9421,6
1505,6447,5
258,10576,6
1268,3093,4
2768,5596,4
8801,10943,4
171,3451,4
9735,11267,4
7728,10277,4
6471,11400,4
2054,10022,5
1860,9395,5
5623,9493,4
3956,4529,4
288,11466,6
8040,8445,5
4802,8114,4
1164,4707,4
6541,11466,4
942,7507,4
1782,6084,4
486,10550,4
1056,7682,4
5093,10714,4
3361,11880,4
1240,7560,4
10234,10778,4
2437,7837,4
8163,11874,4
8163,10767,4
7844,11880,4
7590,10216,4
7319,12135,4
878,5016,4
2458,10024,4
7983,9369,5
7881,7983,4
9875,10467,4
2707,3948,4
2722,10516,4
1074,1580,4
1115,6385,4
8505,9503,4
2225,7493,5
7440,10531,4
5278,6900,5
6678,10371,4
6548,10604,4
5479,10541,5
873,2412,4
1678,6929,4
8821,10795,4
859,1352,4
970,6720,4
6591,9600,7
10261,10837,4
5813,11215,4
7777,12204,4
763,11267,4
917,12072,4
917,11322,4
1561,6409,4
11046,12018,4
2221,6394,4
12553,12574,4
9700,10989,4
2964,8368,4
1386,12544,4
8358,12515,4
687,6805,4
6059,7653,5
